"Date","Description","Original Description","Amount","Transaction Type","Category","Account Name","Labels","Notes"
"9/21/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CGBRXNP ON 09/21/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0CGBRXNP ON 09/21/21","66.46","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/21/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0CGBRXNP ON 09/21/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CGBRXNP ON 09/21/21","66.46","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/21/2021","Manual Solutions Physical Therapy","MANUAL SOLUTIONS PHYSICALIDAHO FALLS  ID","35.00","debit","Doctor","Visa","",""
"9/20/2021","Wal-Mart","WAL-MART #1878           REXBURG      ID","64.26","debit","Shopping","Visa","",""
"9/20/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0CFQK2KZ ON 09/18/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CFQK2KZ ON 09/18/21","100.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/20/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CFQK2KZ ON 09/18/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0CFQK2KZ ON 09/18/21","100.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/20/2021","Venmo","VENMO            PAYMENT    210918 1015805592278   MATTHEW GOODSELL","15.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/17/2021","BYUI UNIVERSITY ST REXBURG ID S381259524827075 CARD 9347","PURCHASE                                AUTHORIZED ON   09/16 BYUI UNIVERSITY ST        REXBURG       ID  S381259524827075   CARD 9347","4.01","debit","Tuition","Wells Fargo Everyday Checking","",""
"9/16/2021","Spotify","Spotify USA              877-7781161  NY","9.99","debit","Music","Visa","",""
"9/16/2021","Byu Idaho Byuidaho","BYU IDAHO        BYUIDAHO   210915       XXXXX8627 MATTHEW GOODSELL","228.00","credit","Income","Wells Fargo Way2Save® Savings","",""
"9/15/2021","Internal Revenue Service","IRS  TREAS 310     TAX REF  091521 XXXXXXXXXX00929 GOODSELL, MATTHEW","705.48","credit","Federal Tax","Wells Fargo Way2Save® Savings","",""
"9/15/2021","ONLINE TRANSFER REF #IB0CF3TDYR TO COLLEGE CARD ON 09/15/21","ONLINE TRANSFER REF #IB0CF3TDYR TO COLLEGE CARD XXXXXXXXXXXX1114 ON 09/15/21","148.51","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/15/2021","ONLINE TRANSFER FROM GOODSELL M EVERYDAY CHECKING REF #IB0CF3T55V ON 09/15/21","ONLINE TRANSFER FROM GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CF3T55V ON 09/15/21","148.51","credit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/15/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0CF3TKJ7 ON 09/15/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0CF3TKJ7 ON 09/15/21","381.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/15/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CF3TKJ7 ON 09/15/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0CF3TKJ7 ON 09/15/21","381.00","credit","Transfer","Emergency","",""
"9/15/2021","Venmo Cashout","VENMO            CASHOUT    210914 1015745260797   MATTHEW GOODSELL","148.51","credit","Income","Wells Fargo Everyday Checking","",""
"9/15/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0CF3T55V ON 09/15/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0CF3T55V ON 09/15/21","148.51","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/15/2021","West Des Moin","ONLINE PAYMENT           WEST DES MOIN","148.51","credit","Credit Card Payment","Visa","",""
"9/14/2021","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   210914 81148573        GOODSELL MATTHEW ALLEN","142.18","debit","Charity","Wells Fargo Way2Save® Savings","",""
"9/14/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0CDMKTTH ON 09/13/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CDMKTTH ON 09/13/21","100.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/14/2021","BROULIM'S #6 REXBURG ID S581257129776542 CARD 9347","PURCHASE                                AUTHORIZED ON   09/13 BROULIM'S #6              REXBURG       ID  S581257129776542   CARD 9347","14.37","debit","Groceries","Wells Fargo Everyday Checking","",""
"9/14/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CDMKTTH ON 09/13/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0CDMKTTH ON 09/13/21","100.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/13/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CDBLP9Z ON 09/12/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0CDBLP9Z ON 09/12/21","136.50","credit","Transfer","Emergency","",""
"9/13/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CDBLRDS ON 09/12/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0CDBLRDS ON 09/12/21","136.50","credit","Transfer","Personal Savings","",""
"9/13/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0CDBLP9Z ON 09/12/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0CDBLP9Z ON 09/12/21","136.50","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/13/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0CDBLRDS ON 09/12/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1757 REF #IB0CDBLRDS ON 09/12/21","136.50","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/13/2021","RAISING CANE'S 593 PROVO UT S301254668393392 CARD 9347","PURCHASE                                AUTHORIZED ON   09/11 RAISING CANE'S 593        PROVO         UT  S301254668393392   CARD 9347","18.27","debit","Fast Food","Wells Fargo Everyday Checking","",""
"9/13/2021","Venmo","VENMO            PAYMENT    210911 1015690461242   MATTHEW GOODSELL","14.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/13/2021","BYU FOOTBALL Provo UT S581255066469634 CARD 9347","PURCHASE                                AUTHORIZED ON   09/11 SQ *BYU FOOTBALL          Provo         UT  S581255066469634   CARD 9347","13.00","debit","Entertainment","Wells Fargo Everyday Checking","",""
"9/11/2021","Costco Gas","COSTCO GAS #0484","64.55","debit","Gas & Fuel","Visa","",""
"9/10/2021","St Id Stars","ST OF ID STARS   IDSTTAXRFD        E022869943 2669 TXP*005252495*01*191231*T*0000005000*****\","50.00","credit","Income","Wells Fargo Way2Save® Savings","",""
"9/09/2021","Costco","COSTCO WHSE#1379","217.14","debit","Groceries","Visa","",""
"9/09/2021","Costco Gas","COSTCO GAS #1379","23.64","debit","Gas & Fuel","Visa","",""
"9/09/2021","Wal-Mart","WAL-MART #1902","54.77","debit","Shopping","Visa","",""
"9/09/2021","MOBILE DEPOSIT : REF NUMBER :315090874522","MOBILE DEPOSIT : REF NUMBER :315090874522","1074.58","credit","Income","Wells Fargo Way2Save® Savings","",""
"9/08/2021","West Des Moin","ONLINE PAYMENT           WEST DES MOIN","214.54","credit","Credit Card Payment","Visa","",""
"9/08/2021","ONLINE TRANSFER REF #IB0CCKXZVD TO COLLEGE CARD ON 09/08/21","ONLINE TRANSFER REF #IB0CCKXZVD TO COLLEGE CARD XXXXXXXXXXXX1114 ON 09/08/21","214.54","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/08/2021","Venmo","VENMO            PAYMENT    210908 1015644241240   MATTHEW GOODSELL","40.83","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/08/2021","Venmo","VENMO            PAYMENT    210908 1015644219385   MATTHEW GOODSELL","24.13","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/08/2021","Venmo","VENMO            PAYMENT    210908 1015644224512   MATTHEW GOODSELL","12.78","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/07/2021","AL'S SPORTING GOOD 435-7525151 ID S381249783886412 CARD 9347","PURCHASE                                AUTHORIZED ON   09/06 AL'S SPORTING GOOD        435-7525151   ID  S381249783886412   CARD 9347","327.21","debit","Sporting Goods","Wells Fargo Everyday Checking","",""
"9/07/2021","SCORESBY SCORESBY FAR IDAHO FALLS ID P00000000272873642 CARD 9347","PURCHASE                                AUTHORIZED ON   09/06 SCORESBY  SCORESBY FAR    IDAHO FALLS   ID  P00000000272873642 CARD 9347","5.70","debit","Groceries","Wells Fargo Everyday Checking","",""
"9/07/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0CC7QX9M ON 09/07/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0CC7QX9M ON 09/07/21","334.00","debit","Transfer","Wells Fargo Everyday Checking","",""
"9/07/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CBN5FMB ON 09/03/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX1757 REF #IB0CBN5FMB ON 09/03/21","48.56","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/07/2021","Venmo Cashout","VENMO            CASHOUT    210906 1015606924321   MATTHEW GOODSELL","334.00","credit","Income","Wells Fargo Everyday Checking","",""
"9/07/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CC3X2QH ON 09/06/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0CC3X2QH ON 09/06/21","381.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/07/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CC3WSL6 ON 09/06/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX1757 REF #IB0CC3WSL6 ON 09/06/21","319.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/07/2021","Guns N Gear IDAHO FALLS ID P00461249716330553 CARD 9347","PURCHASE                                AUTHORIZED ON   09/06 Guns N Gear               IDAHO FALLS   ID  P00461249716330553 CARD 9347","699.57","debit","Sporting Goods","Wells Fargo Everyday Checking","",""
"9/07/2021","Gas N Grub","PURCHASE                                AUTHORIZED ON   09/02 GAS N GRUB                IDAHO FALLS   ID  S381245667958023   CARD 9347","16.94","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"9/07/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CC4HRQF ON 09/06/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0CC4HRQF ON 09/06/21","334.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/07/2021","BROULIM'S #6 REXBURG ID S461248177043439 CARD 9347","PURCHASE                                AUTHORIZED ON   09/04 BROULIM'S #6              REXBURG       ID  S461248177043439   CARD 9347","12.16","debit","Groceries","Wells Fargo Everyday Checking","",""
"9/07/2021","Amazon","PURCHASE                                AUTHORIZED ON   09/02 Amazon.com*251FF37        Amzn.com/bill WA  S381246154057623   CARD 9347","48.56","debit","Shopping","Wells Fargo Everyday Checking","",""
"9/07/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0CC3X2QH ON 09/06/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CC3X2QH ON 09/06/21","381.00","debit","Transfer","Emergency","",""
"9/07/2021","ONLINE TRANSFER FROM GOODSELL M EVERYDAY CHECKING REF #IB0CC7QX9M ON 09/07/21","ONLINE TRANSFER FROM GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CC7QX9M ON 09/07/21","334.00","credit","Transfer","Emergency","",""
"9/07/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0CC4HRQF ON 09/06/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CC4HRQF ON 09/06/21","334.00","debit","Transfer","Emergency","",""
"9/07/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0CC3WSL6 ON 09/06/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CC3WSL6 ON 09/06/21","319.00","debit","Transfer","Personal Savings","",""
"9/07/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0CBN5FMB ON 09/03/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CBN5FMB ON 09/03/21","48.56","debit","Transfer","Personal Savings","",""
"9/06/2021","Sam's Club","SAMS CLUB #6345          IDAHO FALLS  ID","61.93","debit","Groceries","Visa","",""
"9/05/2021","PAC*PARAMOUNTACCEPTANC 800-748-4949 UT","PAC*PARAMOUNTACCEPTANC   800-748-4949 UT","22.89","debit","Entertainment","Visa","",""
"9/04/2021","Wal-Mart","WAL-MART #1878           REXBURG      ID","18.80","debit","Shopping","Visa","",""
"9/03/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0CBB3NZ8 ON 09/02/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0CBB3NZ8 ON 09/02/21","100.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"9/03/2021","Wal-Mart","PURCHASE                                AUTHORIZED ON   09/02 WAL-MART  Wal-Mart Sup    REXBURG       ID  P00000000331542378 CARD 9347","14.27","debit","Shopping","Wells Fargo Everyday Checking","",""
"9/03/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0CBB3NZ8 ON 09/02/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0CBB3NZ8 ON 09/02/21","100.00","credit","Transfer","Wells Fargo Everyday Checking","",""
"9/03/2021","Chevron","PURCHASE                                AUTHORIZED ON   09/03 CHEVRON/HYRUM CHEVRON     HYRUM         UT  P00461246859348998 CARD 9347","4.12","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"9/03/2021","RIDLEY'S FOOD & HYRUM UT P00000000385142664 CARD 9347","PURCHASE                                AUTHORIZED ON   09/03 RIDLEY'S FOOD &           HYRUM         UT  P00000000385142664 CARD 9347","1.70","debit","Groceries","Wells Fargo Everyday Checking","",""
"8/31/2021","INTEREST PAYMENT","INTEREST PAYMENT","0.01","credit","Interest Income","Wells Fargo Way2Save® Savings","",""
"8/31/2021","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   210831 80431176        GOODSELL MATTHEW ALLEN","2.50","debit","Charity","Wells Fargo Way2Save® Savings","",""
"8/31/2021","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   210831 80480817        GOODSELL MATTHEW ALLEN","15.64","debit","Charity","Wells Fargo Way2Save® Savings","",""
"8/31/2021","Online","ONLINE PAYMENT","372.09","credit","Credit Card Payment","Visa","",""
"8/31/2021","Online","ONLINE PAYMENT","67.82","credit","Credit Card Payment","Visa","",""
"8/31/2021","ONLINE TRANSFER REF #IB0C9NMGRQ TO COLLEGE CARD ON 08/31/21","ONLINE TRANSFER REF #IB0C9NMGRQ TO COLLEGE CARD XXXXXXXXXXXX1114 ON 08/31/21","67.82","debit","Transfer","Wells Fargo Everyday Checking","",""
"8/31/2021","ONLINE TRANSFER REF #IB0C9NMMFX TO COLLEGE CARD ON 08/31/21","ONLINE TRANSFER REF #IB0C9NMMFX TO COLLEGE CARD XXXXXXXXXXXX1114 ON 08/31/21","372.09","debit","Transfer","Wells Fargo Everyday Checking","",""
"8/31/2021","Venmo Cashout","VENMO            CASHOUT    210830 1015483963563   MATTHEW GOODSELL","67.82","credit","Income","Wells Fargo Everyday Checking","",""
"8/31/2021","Bob's Kwik Service Inc","PURCHASE                                AUTHORIZED ON   08/31 BOB'S KWIK SERV           RIGBY         ID  P00000000071500591 CARD 9347","2.75","debit","Gas & Fuel","Wells Fargo Everyday Checking","",""
"8/30/2021","BYU IDAHO BYUIDAHO 210828 MATTHEW GOODSELL","BYU IDAHO        BYUIDAHO   210828       XXXXX8627 MATTHEW GOODSELL","250.00","debit","Entertainment","Wells Fargo Way2Save® Savings","",""
"8/30/2021","Nature's Nook Inc","PURCHASE                                AUTHORIZED ON   08/30 NATURE'S NOOK I           REXBURG       ID  P00000000773750560 CARD 9347","16.12","debit","Food & Dining","Wells Fargo Everyday Checking","",""
"8/30/2021","Venmo Cashout","VENMO            CASHOUT    210830 1015479437515   MATTHEW GOODSELL","402.08","credit","Income","Wells Fargo Everyday Checking","",""
"8/28/2021","C-A-L RANCH STORES #02 REXBURG ID","C-A-L RANCH STORES #02   REXBURG      ID","70.99","debit","Shopping","Visa","",""
"8/27/2021","MADISONDMV 208-332-0102 BOISE ID","MADISONDMV 208-332-0102  BOISE        ID","372.09","debit","Service & Parts","Visa","",""
"8/27/2021","Online","ONLINE PAYMENT","90.00","credit","Credit Card Payment","Visa","",""
"8/27/2021","ONLINE TRANSFER REF #IB0C8SHPVN TO COLLEGE CARD ON 08/27/21","ONLINE TRANSFER REF #IB0C8SHPVN TO COLLEGE CARD XXXXXXXXXXXX1114 ON 08/27/21","90.00","debit","Transfer","Personal Savings","",""
"8/27/2021","Cafe Rio","PURCHASE                                AUTHORIZED ON   08/25 CAFE RIO 0090 REXB        REXBURG       ID  S301237829710943   CARD 9347","6.67","debit","Restaurants","Wells Fargo Everyday Checking","",""
"8/27/2021","TACOS DON JAVI St Anthony ID S581239059979847 CARD 9347","PURCHASE                                AUTHORIZED ON   08/26 SQ *TACOS DON JAVI        St Anthony    ID  S581239059979847   CARD 9347","8.05","debit","Restaurants","Wells Fargo Everyday Checking","",""
"8/27/2021","Ch JesusChrist DONATION","Ch JesusChrist   DONATION   210827 80305651        GOODSELL MATTHEW ALLEN","180.05","debit","Charity","Wells Fargo Way2Save® Savings","",""
"8/26/2021","ONLINE TRANSFER REF #IB0C8FGCW9 TO COLLEGE CARD ON 08/25/21","ONLINE TRANSFER REF #IB0C8FGCW9 TO COLLEGE CARD XXXXXXXXXXXX1114 ON 08/25/21","44.62","debit","Transfer","Personal Savings","",""
"8/26/2021","BYU*TICKET OFFICE WEB 801-422-2981 UT","BYU*TICKET OFFICE WEB    801-422-2981 UT","90.00","debit","Entertainment","Visa","",""
"8/26/2021","ONLINE TRANSFER REF #IB0C8FGRJ8 TO COLLEGE CARD ON 08/25/21","ONLINE TRANSFER REF #IB0C8FGRJ8 TO COLLEGE CARD XXXXXXXXXXXX1114 ON 08/25/21","173.44","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"8/25/2021","Online","ONLINE PAYMENT","173.44","credit","Credit Card Payment","Visa","",""
"8/25/2021","Online","ONLINE PAYMENT","44.62","credit","Credit Card Payment","Visa","",""
"8/25/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0C8DJW4M ON 08/25/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0C8DJW4M ON 08/25/21","52.05","credit","Transfer","Emergency","",""
"8/25/2021","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS REF #IB0C8DJS4V ON 08/25/21","ONLINE TRANSFER FROM GOODSELL M WAY2SAVE SAVINGS XXXXXX9117 REF #IB0C8DJS4V ON 08/25/21","52.05","credit","Transfer","Personal Savings","",""
"8/25/2021","Panda Express","PURCHASE                                AUTHORIZED ON   08/24 PANDA EXPRESS 2734        REXBURG       ID  S581237120001743   CARD 9347","8.37","debit","Fast Food","Wells Fargo Everyday Checking","",""
"8/25/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0C8DJS4V ON 08/25/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1757 REF #IB0C8DJS4V ON 08/25/21","52.05","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"8/25/2021","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS REF #IB0C8DJW4M ON 08/25/21","ONLINE TRANSFER TO GOODSELL M WAY2SAVE SAVINGS XXXXXX1765 REF #IB0C8DJW4M ON 08/25/21","52.05","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"8/25/2021","MOBILE DEPOSIT : REF NUMBER :914250193652","MOBILE DEPOSIT : REF NUMBER :914250193652","443.68","credit","Income","Wells Fargo Way2Save® Savings","",""
"8/24/2021","BROULIM'S #6 REXBURG ID S461236058185320 CARD 9347","PURCHASE                                AUTHORIZED ON   08/23 BROULIM'S #6              REXBURG       ID  S461236058185320   CARD 9347","8.99","debit","Groceries","Wells Fargo Everyday Checking","",""
"8/23/2021","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING REF #IB0C7VVWJK ON 08/23/21","ONLINE TRANSFER TO GOODSELL M EVERYDAY CHECKING XXXXXX9815 REF #IB0C7VVWJK ON 08/23/21","100.00","debit","Transfer","Wells Fargo Way2Save® Savings","",""
"8/23/2021","Cheesecake Factory","PURCHASE                                AUTHORIZED ON   08/21 CHEESECAKE CITY CR        SALT LAKE CIT UT  S581234018658460   CARD 9347","36.00","debit","Restaurants","Wells Fargo Everyday Checking","",""
